2018-10-22 13:37:15,610 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-config/src/test/resources
2018-10-22 13:37:15,655 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-controller:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-controller/pom.xml.
2018-10-22 13:37:15,711 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-10-22 13:37:15,711 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-controller/src/main/resources
2018-10-22 13:37:15,714 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-10-22 13:37:15,715 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-controller/src/test/resources
2018-10-22 13:37:15,807 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-model:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-model/pom.xml.
2018-10-22 13:37:15,837 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:15,837 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-model/src/main/resources
2018-10-22 13:37:15,838 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:15,839 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-model/src/test/resources
2018-10-22 13:37:16,139 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tonsr:wxpt-service:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/wxpt-app/wxpt-service/pom.xml.
2018-10-22 13:37:16,413 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:16,414 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2018-10-22 13:37:16,417 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:16,417 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-service/src/test/resources
